num,player,season,time,reb,ast,ste,blo,tov,ppg,win,lose,win_rate,
24246,Trier Brandon,1995.000000,34.300000,3.300000,6.500000,1.800000,0.400000,1.900000,19.300000,45.000000,30.000000,0.600000,
24247,Trier Brandon,1994.000000,29.300000,2.800000,5.400000,1.600000,0.200000,2.100000,13.300000,35.000000,32.000000,0.522388,
24248,Trier Brandon,1993.000000,21.200000,2.200000,3.800000,1.200000,0.200000,1.500000,8.300000,44.000000,29.000000,0.602740,
24249,Trier Brandon,1992.000000,19.800000,2.200000,3.700000,1.000000,0.300000,1.300000,8.800000,54.000000,28.000000,0.658537,
24250,Trier Brandon,1991.000000,19.600000,2.000000,3.900000,1.000000,0.300000,1.700000,7.400000,57.000000,25.000000,0.695122,
24251,Terence Jones,2016.000000,23.600000,5.700000,1.100000,0.700000,1.000000,0.900000,10.800000,20.000000,34.000000,0.370370,
24252,Terence Jones,2016.000000,2.000000,1.000000,0.000000,0.300000,0.300000,0.000000,0.000000,1.000000,2.000000,0.333333,
24253,Terence Jones,2016.000000,24.800000,5.900000,1.200000,0.800000,1.000000,0.900000,11.500000,19.000000,32.000000,0.372549,
24254,Terence Jones,2015.000000,20.900000,4.200000,0.800000,0.500000,0.800000,1.000000,8.700000,24.000000,26.000000,0.480000,
24255,Terence Jones,2014.000000,26.900000,6.700000,1.100000,0.500000,1.800000,1.100000,11.700000,24.000000,9.000000,0.727273,
24256,Terence Jones,2013.000000,27.400000,6.900000,1.100000,0.700000,1.300000,0.900000,12.100000,51.000000,25.000000,0.671053,
24257,Terence Jones,2012.000000,14.500000,3.400000,0.800000,0.600000,1.000000,0.700000,5.500000,9.000000,10.000000,0.473684,
24258,Terence Renker,1995.000000,11.300000,1.200000,1.500000,0.400000,0.100000,1.200000,2.900000,15.000000,21.000000,0.416667,
24259,Terence Renker,1995.000000,4.000000,1.000000,0.000000,0.000000,0.500000,1.000000,1.500000,1.000000,1.000000,0.500000,
24260,Terence Renker,1995.000000,11.700000,1.200000,1.600000,0.500000,0.000000,1.200000,3.000000,14.000000,20.000000,0.411765,
24261,Terrence Ross,2016.000000,25.100000,2.600000,1.100000,1.100000,0.400000,0.900000,11.000000,39.000000,39.000000,0.500000,
24262,Terrence Ross,2016.000000,31.200000,2.800000,1.800000,1.400000,0.500000,1.500000,12.500000,8.000000,16.000000,0.333333,
24263,Terrence Ross,2016.000000,22.300000,2.600000,0.800000,1.000000,0.400000,0.600000,10.400000,31.000000,23.000000,0.574074,
24264,Terrence Ross,2015.000000,24.000000,2.500000,0.800000,0.700000,0.300000,0.600000,9.900000,53.000000,20.000000,0.726027,
24265,Terrence Ross,2014.000000,25.500000,2.800000,1.000000,0.600000,0.300000,0.800000,9.800000,49.000000,33.000000,0.597561,
24266,Terrence Ross,2013.000000,26.600000,3.100000,1.000000,0.800000,0.300000,1.100000,10.900000,47.000000,34.000000,0.580247,
24267,Terrence Ross,2012.000000,17.000000,2.000000,0.700000,0.600000,0.200000,0.700000,6.400000,29.000000,44.000000,0.397260,
24268,Terrence Williams,2012.000000,13.800000,1.800000,1.600000,0.500000,0.100000,0.900000,4.600000,11.000000,13.000000,0.458333,
24269,Terrence Williams,2011.000000,18.300000,3.400000,2.200000,0.700000,0.200000,1.400000,7.100000,8.000000,22.000000,0.266667,
24270,Terrence Williams,2011.000000,20.500000,4.100000,3.100000,0.900000,0.300000,1.800000,8.800000,5.000000,13.000000,0.277778,
24271,Terrence Williams,2011.000000,15.100000,2.300000,0.800000,0.300000,0.100000,0.800000,4.500000,3.000000,9.000000,0.250000,
24272,Terrence Williams,2010.000000,13.800000,2.400000,1.800000,0.400000,0.000000,1.600000,5.000000,7.000000,14.000000,0.333333,
24273,Terrence Williams,2010.000000,7.600000,1.400000,0.600000,0.400000,0.000000,0.700000,3.500000,5.000000,6.000000,0.454545,
24274,Terrence Williams,2010.000000,20.600000,3.600000,3.100000,0.500000,0.000000,2.500000,6.700000,2.000000,8.000000,0.200000,
24275,Terrence Williams,2009.000000,22.600000,4.500000,2.900000,0.600000,0.100000,1.600000,8.400000,10.000000,68.000000,0.128205,
24276,Terry Cartledge,1992.000000,12.500000,2.200000,0.200000,0.200000,0.000000,1.200000,4.700000,10.000000,11.000000,0.476190,
24277,Terry Cartledge,1991.000000,31.200000,7.000000,1.400000,0.700000,0.200000,1.800000,14.800000,21.000000,57.000000,0.269231,
24278,Terry Cartledge,1990.000000,28.600000,7.000000,1.100000,0.700000,0.200000,2.100000,14.600000,12.000000,39.000000,0.235294,
24279,Terry Cartledge,1989.000000,33.300000,7.600000,1.000000,0.500000,0.200000,2.400000,19.400000,15.000000,59.000000,0.202703,
24280,Terry Cartledge,1988.000000,26.300000,7.200000,0.900000,0.600000,0.300000,1.500000,10.400000,38.000000,41.000000,0.481013,
24281,Terry Cartledge,1987.000000,23.000000,5.700000,0.900000,0.500000,0.100000,1.400000,10.700000,33.000000,37.000000,0.471429,
24282,Terry Cartledge,1986.000000,27.600000,7.200000,0.700000,0.600000,0.200000,1.900000,13.100000,40.000000,38.000000,0.512821,
24283,Terry Cartledge,1985.000000,17.100000,4.300000,0.300000,0.500000,0.100000,1.100000,7.700000,40.000000,24.000000,0.625000,
24284,Terry Cummings,1999.000000,18.100000,4.900000,1.000000,0.600000,0.400000,1.200000,8.400000,5.000000,17.000000,0.227273,
24285,Terry Cummings,1998.000000,20.200000,5.100000,1.200000,0.900000,0.200000,1.200000,9.100000,21.000000,29.000000,0.420000,
24286,Terry Cummings,1997.000000,16.000000,3.800000,0.600000,0.500000,0.100000,0.700000,6.300000,27.000000,47.000000,0.364865,
24287,Terry Cummings,1997.000000,17.600000,4.500000,0.900000,0.500000,0.200000,1.100000,7.800000,13.000000,17.000000,0.433333,
24288,Terry Cummings,1997.000000,14.900000,3.400000,0.500000,0.500000,0.100000,0.400000,5.300000,14.000000,30.000000,0.318182,
24289,Terry Cummings,1996.000000,18.400000,4.100000,0.900000,0.700000,0.200000,1.000000,8.200000,31.000000,14.000000,0.688889,
24290,Terry Cummings,1995.000000,21.900000,5.500000,1.100000,0.700000,0.400000,0.900000,8.000000,24.000000,57.000000,0.296296,
24291,Terry Cummings,1994.000000,16.800000,5.000000,0.800000,0.500000,0.300000,1.300000,6.800000,59.000000,17.000000,0.776316,
24292,Terry Cummings,1993.000000,19.200000,5.000000,0.800000,0.500000,0.200000,1.000000,7.300000,38.000000,21.000000,0.644068,
24293,Terry Cummings,1992.000000,9.500000,2.400000,0.500000,0.100000,0.100000,0.300000,3.400000,4.000000,4.000000,0.500000,
24294,Terry Cummings,1991.000000,30.700000,9.000000,1.500000,0.800000,0.500000,1.600000,17.300000,41.000000,29.000000,0.585714,
24295,Terry Cummings,1990.000000,32.800000,7.800000,2.300000,0.900000,0.400000,2.000000,17.600000,49.000000,18.000000,0.731343,
24296,Terry Cummings,1989.000000,34.800000,8.400000,2.700000,1.400000,0.600000,2.500000,22.400000,56.000000,25.000000,0.691358,
24297,Terry Cummings,1988.000000,35.300000,8.100000,2.500000,1.300000,0.900000,2.500000,22.900000,48.000000,32.000000,0.600000,
24298,Terry Cummings,1987.000000,34.600000,7.300000,2.400000,1.000000,0.600000,2.200000,21.300000,39.000000,37.000000,0.513158,
24299,Terry Cummings,1986.000000,33.800000,8.500000,2.800000,1.600000,1.000000,2.100000,20.800000,50.000000,32.000000,0.609756,
24300,Terry Cummings,1985.000000,32.500000,8.500000,2.400000,1.500000,0.600000,2.300000,19.800000,57.000000,25.000000,0.695122,
24301,Terry Cummings,1984.000000,34.500000,9.100000,2.900000,1.500000,0.800000,2.400000,23.600000,32.000000,18.500000,0.633663,
24302,Terry Cummings,1983.000000,35.900000,9.600000,1.700000,1.100000,0.700000,2.700000,22.900000,32.000000,18.500000,0.633663,
24303,Terry Cummings,1982.000000,36.200000,10.600000,2.500000,1.800000,0.900000,2.900000,23.700000,32.000000,18.500000,0.633663,
24304,Terry Davis,2000.000000,12.000000,2.800000,0.400000,0.100000,0.100000,0.300000,1.700000,7.000000,12.000000,0.368421,
24305,Terry Davis,1998.000000,15.600000,3.800000,0.300000,0.300000,0.100000,0.400000,3.400000,14.000000,23.000000,0.378378,
24306,Terry Davis,1997.000000,23.000000,6.500000,0.400000,0.600000,0.300000,0.800000,4.400000,39.000000,35.000000,0.527027,
24307,Terry Davis,1995.000000,17.900000,4.200000,0.800000,0.400000,0.100000,0.900000,4.900000,9.000000,19.000000,0.321429,
24308,Terry Davis,1994.000000,12.600000,3.400000,0.200000,0.100000,0.100000,0.700000,3.000000,18.000000,28.000000,0.391304,
24309,Terry Davis,1993.000000,19.100000,4.900000,0.400000,0.600000,0.100000,0.300000,3.700000,2.000000,13.000000,0.133333,
24310,Terry Davis,1992.000000,32.800000,9.300000,0.900000,0.500000,0.400000,2.100000,12.700000,10.000000,65.000000,0.133333,
24311,Terry Davis,1991.000000,31.600000,9.900000,0.800000,0.400000,0.400000,1.700000,10.200000,18.000000,50.000000,0.264706,
24312,Terry Davis,1990.000000,18.100000,4.800000,0.700000,0.300000,0.500000,0.700000,5.500000,13.000000,42.000000,0.236364,
24313,Terry Davis,1989.000000,14.000000,3.600000,0.400000,0.400000,0.400000,1.100000,4.700000,12.000000,51.000000,0.190476,
24314,Terry Lee,1998.000000,11.200000,0.900000,1.000000,0.300000,0.100000,0.600000,3.200000,5.000000,21.000000,0.192308,
24315,Terry Lee,1998.000000,12.300000,1.000000,1.200000,0.200000,0.100000,0.600000,3.400000,3.000000,19.000000,0.136364,
24316,Terry Lee,1998.000000,5.000000,0.500000,0.300000,0.500000,0.000000,0.500000,2.300000,2.000000,2.000000,0.500000,
24317,Terry Lee,1997.000000,18.300000,1.400000,2.500000,0.700000,0.100000,1.200000,6.400000,26.000000,51.000000,0.337662,
24318,Terry Lee,1996.000000,14.400000,1.300000,2.200000,0.400000,0.000000,1.300000,6.400000,30.000000,43.000000,0.410959,
24319,Terry Lee,1995.000000,24.600000,1.700000,4.300000,0.700000,0.200000,2.300000,12.400000,29.000000,53.000000,0.353659,
24320,Terry Lee,1994.000000,22.200000,1.900000,2.800000,0.600000,0.100000,2.000000,10.400000,16.000000,64.000000,0.200000,
24321,Terry Lee,1993.000000,11.900000,1.100000,1.200000,0.400000,0.000000,1.000000,5.300000,21.000000,43.000000,0.328125,
24322,Terry Disinger,1972.000000,15.400000,3.000000,1.600000,0.550000,0.100000,0.900000,6.100000,11.500000,25.000000,0.315068,
24323,Terry Disinger,1971.000000,26.100000,4.300000,1.200000,0.550000,0.100000,0.900000,9.400000,11.500000,25.000000,0.315068,
24324,Terry Disinger,1970.000000,28.500000,5.200000,1.700000,0.550000,0.100000,0.900000,11.800000,11.500000,25.000000,0.315068,
24325,Terry Disinger,1969.000000,23.400000,4.900000,1.400000,0.550000,0.100000,0.900000,11.400000,11.500000,25.000000,0.315068,
24326,Terry Disinger,1968.000000,19.400000,4.300000,1.200000,0.550000,0.100000,0.900000,8.800000,11.500000,25.000000,0.315068,
24327,Terry Disinger,1967.000000,24.800000,6.200000,1.500000,0.550000,0.100000,0.900000,13.100000,11.500000,25.000000,0.315068,
24328,Terry Disinger,1964.000000,33.700000,6.000000,2.500000,0.550000,0.100000,0.900000,18.200000,11.500000,25.000000,0.315068,
24329,Terry Disinger,1963.000000,35.200000,8.300000,2.000000,0.550000,0.100000,0.900000,20.800000,11.500000,25.000000,0.315068,
24330,Terry Disinger,1962.000000,40.200000,8.000000,3.100000,0.550000,0.100000,0.900000,25.500000,11.500000,25.000000,0.315068,
24331,Terry Dozier,1989.000000,10.200000,1.700000,0.300000,0.700000,0.200000,0.800000,2.400000,2.000000,7.000000,0.222222,
24332,Terry Driscoll,1974.000000,9.800000,2.500000,0.900000,0.200000,0.100000,0.700000,2.900000,4.000000,7.500000,0.347826,
24333,Terry Driscoll,1974.000000,11.700000,2.900000,1.100000,0.300000,0.200000,0.900000,3.700000,4.000000,7.500000,0.347826,
24334,Terry Driscoll,1974.000000,4.700000,1.500000,0.300000,0.100000,0.000000,1.350000,0.600000,4.000000,7.500000,0.347826,
24335,Terry Driscoll,1973.000000,10.900000,3.100000,0.800000,0.300000,0.300000,1.350000,3.200000,4.000000,7.500000,0.347826,
24336,Terry Driscoll,1972.000000,16.100000,5.000000,0.900000,0.350000,0.250000,1.350000,5.400000,4.000000,7.500000,0.347826,
24337,Terry Driscoll,1972.000000,16.300000,5.000000,0.900000,0.350000,0.250000,1.350000,5.500000,4.000000,7.500000,0.347826,
24338,Terry Driscoll,1972.000000,5.000000,3.000000,0.000000,0.350000,0.250000,1.350000,0.000000,4.000000,7.500000,0.347826,
24339,Terry Driscoll,1971.000000,7.800000,2.700000,0.600000,0.350000,0.250000,1.350000,2.700000,4.000000,7.500000,0.347826,
24340,Terry Driscoll,1970.000000,18.200000,5.800000,0.800000,0.350000,0.250000,1.350000,5.400000,4.000000,7.500000,0.347826,
24341,Terry Duiraud,1982.000000,9.800000,0.600000,1.000000,0.400000,0.200000,1.800000,3.600000,4.000000,7.500000,0.347826,
24342,Terry Duiraud,1981.000000,7.000000,0.700000,0.600000,0.100000,0.000000,0.100000,3.400000,4.000000,7.500000,0.347826,
24343,Terry Duiraud,1980.000000,9.000000,0.900000,0.700000,0.300000,0.100000,0.700000,4.900000,4.000000,7.500000,0.347826,
24344,Terry Duiraud,1980.000000,3.600000,0.200000,0.200000,0.200000,0.000000,0.300000,2.500000,4.000000,7.500000,0.347826,
24345,Terry Duiraud,1980.000000,18.700000,2.200000,1.700000,0.700000,0.200000,1.400000,9.300000,4.000000,7.500000,0.347826,
24346,Terry Duiraud,1979.000000,19.900000,1.500000,1.700000,0.600000,0.200000,1.200000,9.300000,4.000000,7.500000,0.347826,
24347,Terry Fernow,1979.000000,27.900000,2.600000,3.900000,1.000000,0.300000,2.100000,13.900000,4.000000,7.500000,0.347826,
24348,Terry Fernow,1979.000000,31.200000,2.800000,4.000000,1.000000,0.300000,2.300000,16.000000,4.000000,7.500000,0.347826,
24349,Terry Fernow,1979.000000,19.200000,2.000000,3.400000,0.900000,0.400000,1.600000,8.400000,4.000000,7.500000,0.347826,
24350,Terry Fernow,1978.000000,21.600000,2.100000,2.400000,0.700000,0.400000,1.700000,12.000000,4.000000,7.500000,0.347826,
24351,Terry Fernow,1978.000000,19.900000,2.400000,2.800000,0.600000,0.400000,1.600000,9.900000,4.000000,7.500000,0.347826,
24352,Terry Fernow,1978.000000,22.700000,2.000000,2.100000,0.800000,0.300000,1.800000,13.300000,4.000000,7.500000,0.347826,
24353,Terry Fernow,1977.000000,15.600000,2.000000,1.400000,0.400000,0.300000,1.500000,8.900000,4.000000,7.500000,0.347826,
24354,Terry Fernow,1976.000000,5.400000,1.200000,0.600000,0.200000,0.100000,1.400000,2.600000,4.000000,7.500000,0.347826,
24355,Terry Kunze,1967.000000,14.400000,1.600000,1.000000,0.200000,0.100000,1.300000,5.000000,4.000000,7.500000,0.347826,
24356,Terry Mills,2000.000000,8.100000,1.500000,0.400000,0.200000,0.100000,0.700000,1.800000,6.000000,8.000000,0.428571,
24357,Terry Mills,1999.000000,22.500000,4.800000,1.000000,0.500000,0.300000,0.600000,6.700000,42.000000,40.000000,0.512195,
24358,Terry Mills,1998.000000,29.000000,4.000000,0.000000,1.000000,0.000000,3.000000,9.000000,0.000000,1.000000,0.000000,
24359,Terry Mills,1997.000000,15.600000,3.000000,0.800000,0.400000,0.200000,0.900000,4.200000,31.000000,19.000000,0.620000,
24360,Terry Mills,1996.000000,25.300000,4.800000,1.300000,0.400000,0.300000,1.100000,10.800000,52.000000,27.000000,0.658228,
24361,Terry Mills,1995.000000,20.200000,4.300000,1.200000,0.500000,0.200000,1.200000,9.400000,46.000000,36.000000,0.560976,
24362,Terry Mills,1994.000000,34.900000,7.800000,2.200000,0.900000,0.500000,2.000000,15.500000,24.000000,48.000000,0.333333,
24363,Terry Mills,1993.000000,34.700000,8.400000,2.200000,0.800000,0.800000,1.900000,17.300000,20.000000,60.000000,0.250000,
24364,Terry Mills,1992.000000,27.000000,5.800000,1.400000,0.500000,0.600000,1.800000,14.800000,40.000000,41.000000,0.493827,
24365,Terry Mills,1991.000000,20.900000,5.500000,1.000000,0.600000,0.500000,1.000000,9.000000,40.000000,42.000000,0.487805,
24366,Terry Mills,1990.000000,14.900000,4.200000,0.600000,0.600000,0.500000,0.800000,5.700000,14.000000,41.000000,0.254545,
24367,Terry Mills,1990.000000,14.200000,3.700000,0.400000,0.500000,0.500000,0.700000,4.900000,11.000000,27.000000,0.289474,
24368,Terry Mills,1990.000000,16.400000,5.200000,0.900000,0.900000,0.500000,1.100000,7.500000,3.000000,14.000000,0.176471,
24369,terry porter,2001.000000,18.000000,2.300000,2.800000,0.600000,0.200000,1.200000,5.500000,52.000000,20.000000,0.722222,
24370,terry porter,2000.000000,21.000000,2.500000,3.100000,0.700000,0.100000,1.300000,7.200000,57.000000,23.000000,0.712500,
24371,terry porter,1999.000000,23.700000,2.800000,3.300000,0.700000,0.100000,1.500000,9.400000,43.000000,25.000000,0.632353,
24372,terry porter,1998.000000,27.300000,2.800000,2.900000,1.000000,0.200000,1.500000,10.500000,33.000000,17.000000,0.660000,
24373,terry porter,1997.000000,21.800000,2.000000,3.300000,0.800000,0.200000,1.300000,9.500000,45.000000,37.000000,0.548780,
24374,terry porter,1996.000000,19.100000,2.100000,3.600000,0.700000,0.100000,1.600000,6.900000,40.000000,42.000000,0.487805,
24375,terry porter,1995.000000,25.300000,2.600000,5.500000,1.100000,0.200000,2.100000,9.400000,26.000000,56.000000,0.317073,
24376,terry porter,1994.000000,22.000000,2.300000,3.800000,0.900000,0.100000,1.700000,8.900000,19.000000,16.000000,0.542857,
24377,terry porter,1993.000000,26.900000,2.800000,5.200000,1.000000,0.200000,2.200000,13.100000,45.000000,32.000000,0.584416,
24378,terry porter,1992.000000,35.600000,3.900000,5.200000,1.200000,0.100000,2.500000,18.200000,50.000000,31.000000,0.617284,
24379,terry porter,1991.000000,34.000000,3.100000,5.800000,1.500000,0.100000,2.300000,18.100000,57.000000,25.000000,0.695122,
24380,terry porter,1990.000000,32.900000,3.500000,8.000000,2.000000,0.100000,2.300000,17.000000,62.000000,19.000000,0.765432,
24381,terry porter,1989.000000,34.800000,3.400000,9.100000,1.900000,0.100000,3.100000,17.600000,57.000000,23.000000,0.712500,
24382,terry porter,1988.000000,38.300000,4.500000,9.500000,1.800000,0.100000,3.100000,17.700000,38.000000,43.000000,0.469136,
24383,terry porter,1987.000000,36.500000,4.600000,10.100000,1.800000,0.200000,3.000000,14.900000,53.000000,29.000000,0.646341,
24384,terry porter,1986.000000,33.900000,4.200000,8.900000,2.000000,0.100000,3.200000,13.100000,48.000000,32.000000,0.600000,
24385,terry porter,1985.000000,15.400000,1.500000,2.500000,1.000000,0.000000,1.300000,7.100000,37.000000,42.000000,0.468354,
24386,Terry Rosier,2016.000000,17.100000,3.100000,1.800000,0.600000,0.100000,0.600000,5.500000,47.000000,27.000000,0.635135,
24387,Terry Rosier,2015.000000,7.900000,1.600000,0.900000,0.200000,0.000000,0.500000,1.800000,24.000000,15.000000,0.615385,
24388,Terry Teague,1992.000000,12.500000,1.500000,1.000000,0.000000,0.000000,0.500000,2.500000,1.000000,1.000000,0.500000,
24389,Terry Teague,1991.000000,19.500000,2.200000,1.400000,0.800000,0.100000,1.400000,10.700000,43.000000,39.000000,0.524390,
24390,Terry Teague,1990.000000,18.300000,2.200000,1.000000,0.400000,0.100000,1.000000,9.900000,58.000000,24.000000,0.707317,
24391,Terry Teague,1989.000000,29.000000,4.500000,1.900000,1.100000,0.200000,1.800000,16.100000,37.000000,45.000000,0.451220,
24392,Terry Teague,1988.000000,23.800000,4.000000,1.500000,1.200000,0.300000,1.800000,15.200000,35.000000,31.000000,0.530303,
24393,Terry Teague,1987.000000,20.400000,1.700000,1.300000,0.700000,0.100000,1.700000,12.600000,11.000000,36.000000,0.234043,
24394,Terry Teague,1986.000000,20.100000,2.100000,1.300000,0.800000,0.200000,1.400000,11.200000,42.000000,40.000000,0.512195,
24395,Terry Teague,1985.000000,26.300000,2.900000,1.400000,0.900000,0.400000,1.700000,14.200000,30.000000,52.000000,0.365854,
24396,Terry Teague,1984.000000,16.600000,2.000000,0.700000,0.600000,0.200000,0.700000,8.300000,31.000000,45.000000,0.407895,
24397,Terry Teague,1984.000000,18.100000,2.300000,0.700000,0.700000,0.300000,0.700000,9.100000,31.000000,45.000000,0.407895,
24398,Terry Teague,1984.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,31.000000,45.000000,0.407895,
24399,Terry Teague,1983.000000,9.100000,1.100000,0.900000,0.200000,0.100000,0.900000,5.000000,31.000000,45.000000,0.407895,
24400,Terry Teague,1982.000000,23.400000,2.700000,2.100000,0.700000,0.200000,1.900000,10.400000,31.000000,45.000000,0.407895,
24401,Terry Thomas,1975.000000,4.900000,1.300000,0.100000,0.100000,0.100000,1.300000,2.800000,31.000000,45.000000,0.407895,
24402,Terry Taylor,1988.000000,15.100000,3.000000,0.600000,0.300000,0.600000,0.700000,5.500000,32.000000,38.000000,0.457143,
24403,Terry Taylor,1987.000000,16.000000,3.300000,0.800000,0.600000,0.600000,0.600000,5.500000,21.000000,53.000000,0.283784,
24404,Terry Taylor,1986.000000,23.500000,4.000000,0.900000,0.700000,1.000000,1.000000,9.300000,29.000000,53.000000,0.353659,
24405,Terry Taylor,1985.000000,23.300000,4.400000,1.300000,0.900000,1.500000,1.300000,9.500000,33.000000,38.000000,0.464789,
24406,Terry Taylor,1984.000000,24.400000,5.200000,0.800000,0.600000,1.100000,0.900000,11.600000,32.500000,34.000000,0.488722,
24407,Terry Taylor,1983.000000,19.500000,3.500000,0.900000,0.800000,0.700000,1.000000,8.800000,32.500000,34.000000,0.488722,
24408,Terry Taylor,1982.000000,31.000000,6.600000,1.900000,1.300000,2.000000,1.500000,12.100000,32.500000,34.000000,0.488722,
24409,Terry Taylor,1981.000000,24.300000,6.000000,1.500000,0.900000,2.000000,1.500000,9.900000,32.500000,34.000000,0.488722,
24410,Terry Taylor,1980.000000,31.100000,6.900000,1.700000,1.400000,2.200000,2.000000,13.400000,32.500000,34.000000,0.488722,
24411,Terry Taylor,1979.000000,32.600000,7.600000,1.600000,1.300000,2.700000,2.100000,12.300000,32.500000,34.000000,0.488722,
24412,Terry Taylor,1978.000000,31.200000,7.900000,1.100000,1.300000,2.500000,1.700000,12.900000,32.500000,34.000000,0.488722,
24413,Tex Ritter,1950.000000,28.450000,1.900000,1.100000,1.400000,1.500000,1.300000,7.300000,32.500000,34.000000,0.488722,
24414,Tex Ritter,1949.000000,28.450000,3.150000,0.800000,1.400000,1.500000,1.300000,5.200000,32.500000,34.000000,0.488722,
24415,Tex Ritter,1948.000000,28.450000,3.150000,1.000000,1.400000,1.500000,1.300000,6.100000,32.500000,34.000000,0.488722,
24416,Szabo Soflosa,2016.000000,25.700000,4.400000,1.700000,1.500000,0.500000,0.900000,7.200000,32.000000,30.000000,0.516129,
24417,Szabo Soflosa,2015.000000,23.300000,4.500000,1.400000,1.100000,0.500000,0.900000,6.400000,42.000000,33.000000,0.560000,
24418,Szabo Soflosa,2014.000000,18.800000,4.300000,1.400000,1.000000,0.400000,0.700000,5.300000,43.000000,9.000000,0.826923,
24419,Szabo Soflosa,2013.000000,26.000000,3.600000,1.500000,1.300000,0.300000,0.900000,6.300000,44.000000,17.000000,0.721311,
24420,Szabo Soflosa,2012.000000,27.600000,3.900000,1.500000,1.300000,0.500000,0.800000,7.600000,59.000000,22.000000,0.728395,
24421,Szabo Soflosa,2011.000000,21.800000,3.000000,1.100000,0.900000,0.400000,1.000000,4.800000,31.000000,11.000000,0.738095,
24422,Szabo Soflosa,2010.000000,25.900000,4.400000,1.400000,1.200000,0.500000,0.700000,5.100000,53.000000,26.000000,0.670886,
24423,Szabo Soflosa,2009.000000,28.600000,4.700000,1.800000,1.200000,0.600000,1.100000,6.000000,50.000000,32.000000,0.609756,
24424,Szabo Soflosa,2008.000000,22.000000,3.700000,1.700000,1.100000,0.700000,1.000000,5.900000,26.000000,40.000000,0.393939,
24425,Szabo Soflosa,2008.000000,31.100000,5.200000,2.000000,1.700000,1.100000,1.200000,8.500000,9.000000,14.000000,0.391304,
24426,Szabo Soflosa,2008.000000,17.100000,2.900000,1.500000,0.800000,0.400000,0.900000,4.500000,17.000000,26.000000,0.395349,
24427,Szabo Soflosa,2007.000000,20.800000,3.700000,1.900000,0.900000,0.400000,1.300000,6.700000,27.000000,42.000000,0.391304,
24428,Szabo Soflosa,2006.000000,12.200000,2.200000,0.800000,0.500000,0.200000,0.800000,3.600000,42.000000,29.000000,0.591549,
24429,Thaddeus Young,2016.000000,30.300000,6.100000,1.600000,1.500000,0.400000,1.300000,11.000000,40.000000,34.000000,0.540541,
24430,Thaddeus Young,2015.000000,33.100000,9.000000,1.900000,1.500000,0.500000,1.900000,15.100000,21.000000,52.000000,0.287671,
24431,Thaddeus Young,2014.000000,32.000000,5.400000,2.300000,1.600000,0.300000,1.500000,14.100000,25.000000,51.000000,0.328947,
24432,Thaddeus Young,2014.000000,29.600000,5.900000,1.400000,1.400000,0.300000,1.500000,13.800000,15.000000,13.000000,0.535714,
24433,Thaddeus Young,2014.000000,33.400000,5.100000,2.800000,1.800000,0.400000,1.600000,14.300000,10.000000,38.000000,0.208333,
24434,Thaddeus Young,2013.000000,34.400000,6.000000,2.300000,2.100000,0.500000,2.100000,17.900000,18.000000,61.000000,0.227848,
24435,Thaddeus Young,2012.000000,34.600000,7.500000,1.600000,1.800000,0.700000,1.200000,14.800000,33.000000,43.000000,0.434211,
24436,Thaddeus Young,2011.000000,27.900000,5.200000,1.200000,1.000000,0.700000,0.900000,12.800000,33.000000,30.000000,0.523810,
24437,Thaddeus Young,2010.000000,26.000000,5.300000,1.000000,1.100000,0.300000,1.200000,12.700000,41.000000,41.000000,0.500000,
24438,Thaddeus Young,2009.000000,32.000000,5.200000,1.400000,1.200000,0.200000,1.900000,13.800000,23.000000,44.000000,0.343284,
24439,Thaddeus Young,2008.000000,34.400000,5.000000,1.100000,1.300000,0.300000,1.600000,15.300000,39.000000,36.000000,0.520000,
24440,Thaddeus Young,2007.000000,21.000000,4.200000,0.800000,1.000000,0.100000,0.900000,8.200000,38.000000,36.000000,0.513514,
24441,Teles McReynolds,1965.000000,5.600000,1.200000,0.200000,0.500000,0.050000,0.450000,0.600000,19.500000,18.500000,0.513158,
24442,Thanassis Adtocumbo,2015.000000,3.000000,0.500000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,1.000000,0.500000,
24443,Tallon Myers,1991.000000,10.600000,0.700000,1.500000,0.700000,0.100000,1.300000,4.100000,11.000000,13.000000,0.458333,
24444,Tallon Myers,1991.000000,13.300000,0.300000,1.000000,0.700000,0.300000,1.000000,3.000000,1.000000,2.000000,0.333333,
24445,Tallon Myers,1991.000000,10.200000,0.700000,1.500000,0.700000,0.000000,1.300000,4.300000,10.000000,11.000000,0.476190,
24446,Theo Ratliff,2010.000000,7.100000,1.300000,0.300000,0.200000,0.500000,0.300000,0.200000,10.000000,0.000000,1.000000,
24447,Theo Ratliff,2009.000000,16.500000,3.200000,0.500000,0.200000,1.200000,0.800000,3.600000,32.000000,17.000000,0.653061,
24448,Theo Ratliff,2009.000000,22.300000,4.200000,0.600000,0.300000,1.500000,0.900000,5.100000,17.000000,11.000000,0.607143,
24449,Theo Ratliff,2009.000000,8.700000,1.900000,0.400000,0.100000,0.900000,0.800000,1.600000,15.000000,6.000000,0.714286,
24450,Theo Ratliff,2008.000000,12.600000,2.800000,0.200000,0.400000,1.000000,0.300000,1.900000,23.000000,23.000000,0.500000,
